ID;Year_Birth; Income ;Dt_Customer;Country;transaction_date;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Purchases;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain
7072;1973;67432;2013-03-29;Australia;2013-11-04;432;79;341;177;136;170;1335;2;8;5;4;4;0;0;0;0;0;0;0
9904;1956;71391;2013-03-29;Canada;2014-03-31;336;123;274;46;123;141;1043;5;6;5;12;3;0;0;0;0;0;0;0
4967;1960;38201;2013-03-29;Saudi Arabia;2014-04-14;233;0;23;0;0;12;268;4;5;1;5;8;0;0;0;0;0;0;0
9274;1961;80950;2013-03-28;Saudi Arabia;2013-04-05;525;147;112;219;147;63;1213;1;6;7;9;2;0;0;0;1;0;0;0
4320;1979;60152;2013-03-28;Spain;2013-12-12;325;83;300;86;58;91;943;1;6;4;12;3;0;0;0;0;0;0;0
8212;1971;39791;2013-03-28;Spain;2014-06-11;85;15;27;13;13;21;174;2;3;1;4;7;0;0;0;0;0;0;0
2021;1975;61456;2013-03-27;Spain;2013-05-05;563;76;384;84;192;89;1388;4;6;10;13;4;0;0;0;0;0;0;0
3520;1990;91172;2013-03-27;Canada;2014-02-13;162;28;818;0;28;56;1092;0;4;3;7;3;1;0;1;1;1;1;0
1081;1957;75283;2013-03-27;Saudi Arabia;2013-12-21;733;9;180;12;19;66;1019;11;6;3;5;4;0;0;0;0;0;0;0
9984;1981;56337;2013-03-27;Spain;2014-04-19;349;16;144;28;5;182;724;5;8;5;4;8;1;0;0;1;0;1;0
9167;1956;67131;2013-03-26;Spain;2013-11-11;465;71;250;93;35;62;976;3;9;2;12;6;0;0;0;0;0;0;0
115;1966;43456;2013-03-26;India;2014-03-23;275;11;68;25;7;7;393;3;5;1;8;5;0;0;0;0;0;0;0
4653;1978;42011;2013-03-26;Saudi Arabia;2013-10-11;131;0;16;2;1;39;189;4;3;1;4;8;0;0;0;0;0;0;0
1170;1975;27573;2013-03-25;Spain;2014-06-16;50;15;110;39;15;15;244;4;5;1;4;8;0;0;0;0;0;0;0
4478;1979;63777;2013-03-24;India;2014-01-24;457;5;106;15;17;53;653;8;11;1;6;8;0;0;0;0;0;0;0
6404;1969;58917;2013-03-24;Saudi Arabia;2014-06-18;151;7;89;0;7;28;282;5;4;1;6;5;0;0;0;0;0;0;0
3233;1965;62745;2013-03-23;Saudi Arabia;2014-01-13;562;21;464;28;10;32;1117;3;7;8;11;5;0;0;0;0;0;0;0
5682;1953;64108;2013-03-23;Australia;2013-12-13;948;10;86;13;21;21;1099;4;6;9;11;5;0;0;0;0;0;0;0
2350;1972;59666;2013-03-22;Canada;2013-11-24;623;53;178;23;17;133;1027;7;3;2;8;8;0;1;0;0;0;0;0
332;1957;47743;2013-03-22;Spain;2013-11-16;198;2;43;0;12;20;275;3;4;1;6;6;0;1;0;0;0;0;0
6798;1966;37070;2013-03-20;Saudi Arabia;2013-11-14;231;7;137;4;15;39;433;9;5;1;8;7;0;0;0;0;0;1;0
4168;1966;37070;2013-03-20;Spain;2014-02-27;231;7;137;4;15;39;433;9;5;1;8;7;0;0;0;0;0;1;0
6982;1976;74068;2013-03-19;India;2013-07-07;783;30;537;140;76;15;1581;1;4;10;9;2;0;0;0;0;0;0;0
635;1966;57183;2013-03-19;Spain;2013-07-02;464;5;64;7;0;70;610;8;9;1;7;8;0;0;0;0;0;0;0
9701;1988;41883;2013-03-19;Canada;2014-01-10;32;34;41;73;16;116;312;3;4;2;3;7;0;0;0;0;0;0;0
6673;1965;23478;2013-03-19;USA;2013-07-12;28;6;27;12;17;39;129;1;3;0;3;8;0;0;0;0;0;0;0
1409;1951;40689;2013-03-18;USA;2013-09-18;270;3;27;39;6;99;444;7;7;1;5;8;0;0;0;0;0;0;0
5314;1951;40689;2013-03-18;Spain;2014-05-29;270;3;27;39;6;99;444;7;7;1;5;8;0;0;0;0;0;0;0
1685;1967;62981;2013-03-17;Canada;2013-05-11;796;14;590;38;44;0;1482;1;4;5;13;3;0;1;0;0;0;0;0
6312;1959;65031;2013-03-17;Germany;2014-06-22;258;107;291;84;37;86;863;4;10;3;13;7;0;0;0;0;0;0;0
3834;1962;69627;2013-03-17;USA;2013-10-10;231;161;215;171;30;53;861;2;8;2;11;5;0;0;0;0;0;0;0
252;1963;41003;2013-03-17;Saudi Arabia;2014-05-08;123;133;142;71;44;88;601;1;6;2;8;6;0;0;0;0;0;0;0
9860;1959;44911;2013-03-15;Spain;2013-04-28;159;0;22;2;1;31;215;3;4;1;4;7;0;0;0;0;0;0;0
697;1969;74918;2013-03-12;Spain;2013-06-17;972;59;913;25;19;59;2047;1;5;9;6;3;0;0;1;0;0;0;0
7215;1983;101970;2013-03-12;Canada;2013-10-26;722;27;102;44;72;168;1135;0;6;8;13;2;0;1;1;1;0;1;0
3919;1976;72309;2013-03-11;Canada;2013-03-23;960;0;883;50;38;0;1931;1;5;6;8;3;0;0;0;1;0;1;0
640;1951;57304;2013-03-11;Spain;2013-11-06;356;80;329;138;17;106;1026;2;7;6;10;5;0;0;0;0;0;0;0
615;1960;30507;2013-03-11;Spain;2014-05-14;65;36;74;38;20;110;343;1;5;1;4;7;0;0;0;0;0;0;0
433;1958;61331;2013-03-10;Canada;2014-06-07;534;5;47;0;5;41;632;5;11;1;6;8;0;0;0;0;0;0;0
4827;1956;54998;2013-03-10;Spain;2013-07-16;154;22;202;39;30;8;455;5;4;2;9;4;0;0;0;0;0;1;0
3852;1961;74881;2013-03-08;India;2013-10-27;505;72;270;36;27;54;964;4;9;2;12;5;0;0;0;0;0;0;0
1000;1961;74881;2013-03-08;Spain;2013-10-07;505;72;270;36;27;54;964;4;9;2;12;5;0;0;0;0;0;0;0
10142;1976;66476;2013-03-07;USA;2013-05-31;372;18;126;47;48;78;689;2;5;2;11;4;0;0;0;0;0;0;0
8858;1972;44325;2013-03-07;Canada;2014-05-19;516;0;21;0;0;5;542;4;8;2;7;8;0;1;0;0;0;0;0
1710;1978;30168;2013-03-07;Spain;2014-05-12;154;20;66;0;12;27;279;7;6;1;4;9;0;0;0;0;0;0;0
8581;1971;49505;2013-03-05;Spain;2013-03-21;604;0;100;19;0;28;751;9;10;2;8;8;0;0;0;0;0;0;0
5386;1953;94384;2013-03-04;Saudi Arabia;2014-04-29;1111;24;790;160;45;172;2302;0;5;8;5;2;0;1;1;1;0;1;0
6024;1953;94384;2013-03-04;Spain;2013-04-16;1111;24;790;160;45;172;2302;0;5;8;5;2;0;1;1;1;0;1;0
6059;1953;64504;2013-03-04;Spain;2014-05-09;986;36;168;16;0;108;1314;7;11;3;4;7;0;0;0;0;0;1;0
1362;1972;31907;2013-03-04;Germany;2013-10-05;33;87;64;175;16;74;449;1;6;1;6;7;0;0;0;0;0;0;0
9560;1965;83003;2013-03-03;Spain;2013-04-22;856;61;570;40;25;122;1674;1;7;6;8;3;0;0;1;0;0;1;0
4743;1969;56242;2013-03-03;USA;2014-01-21;689;8;167;11;8;88;971;5;8;4;11;6;0;0;0;0;0;0;0
9988;1976;70379;2013-03-03;Canada;2013-10-20;553;25;142;65;67;8;860;3;6;3;13;4;0;0;0;0;0;0;0
4201;1962;57967;2013-03-03;India;2013-07-29;229;7;137;4;0;91;468;5;4;2;8;5;0;0;0;0;0;0;0
3749;1973;73926;2013-03-02;Canada;2013-08-09;627;91;597;159;91;15;1580;1;6;5;12;3;0;0;0;0;0;0;0
1524;1983;81698;2013-03-01;Spain;2013-04-08;709;45;115;30;160;45;1104;1;8;2;5;5;0;0;0;1;0;1;0
448;1978;54880;2013-03-01;Spain;2014-03-16;308;85;137;102;45;118;795;2;6;2;11;5;0;0;0;0;0;0;0
3667;1969;80952;2013-02-28;Germany;2013-08-14;778;178;689;41;27;44;1757;1;8;5;11;8;0;1;1;1;0;1;0
10742;1983;86580;2013-02-27;Spain;2014-01-22;532;21;127;26;20;20;746;0;4;2;5;1;0;0;1;0;0;0;0
3032;1984;24570;2013-02-27;Spain;2014-04-02;28;34;62;11;14;44;193;3;4;0;4;9;0;0;0;0;0;0;0
10319;1971;66303;2013-02-26;Spain;2014-01-11;1090;12;96;16;12;60;1286;4;3;4;11;8;0;1;0;0;0;0;0
2961;1982;42081;2013-02-26;Spain;2013-11-30;175;10;110;54;6;27;382;2;6;3;4;6;1;0;0;0;0;0;0
4418;1983;89616;2013-02-25;Canada;2013-07-31;671;47;655;145;111;15;1644;1;7;5;12;2;0;0;0;0;0;1;0
375;1954;76773;2013-02-25;Spain;2014-02-21;516;56;449;86;33;16;1156;1;2;2;11;1;0;0;0;0;0;0;0
3099;1970;44267;2013-02-25;Spain;2014-04-26;183;5;65;3;5;49;310;5;5;2;4;9;0;0;0;0;0;0;0
10965;1955;76005;2013-02-22;Spain;2014-04-18;983;20;389;240;50;40;1722;1;3;5;13;6;0;0;0;1;0;0;0
5153;1967;77766;2013-02-22;Spain;2013-08-21;1004;59;265;115;59;27;1529;2;11;10;11;6;1;0;0;0;0;1;0
4127;1967;77766;2013-02-22;Spain;2013-12-24;1004;59;265;115;59;27;1529;2;11;10;11;6;1;0;0;0;0;1;0
4216;1981;91065;2013-02-22;Spain;2014-04-14;822;114;108;179;137;114;1474;1;7;9;9;3;0;0;1;1;0;1;0
1118;1956;50965;2013-02-20;Spain;2013-07-13;544;13;85;8;6;29;685;3;10;4;5;8;1;0;0;0;0;0;0
5255;1986;;2013-02-20;Australia;2013-05-07;5;1;3;3;263;362;637;0;27;0;0;1;0;0;0;0;0;0;0
4436;1976;20180;2013-02-20;Spain;2013-09-24;18;42;24;15;20;18;137;1;2;1;4;7;0;0;0;0;0;0;0
2929;1976;20180;2013-02-20;Spain;2013-08-11;18;42;24;15;20;18;137;1;2;1;4;7;0;0;0;0;0;0;0
1388;1975;33249;2013-02-20;Australia;2014-01-30;6;10;21;19;14;42;112;2;2;1;3;6;0;0;0;0;0;0;0
979;1975;33249;2013-02-20;Spain;2013-08-22;6;10;21;19;14;42;112;2;2;1;3;6;0;0;0;0;0;0;0
1570;1951;69702;2013-02-19;Spain;2014-06-03;664;9;240;50;19;57;1039;2;7;7;10;4;0;0;0;0;0;0;0
425;1985;55357;2013-02-19;India;2013-07-28;374;64;116;84;25;64;727;3;6;2;11;5;0;0;0;0;0;0;0
367;1978;36550;2013-02-19;Canada;2014-05-11;47;90;94;123;103;120;577;5;9;1;5;9;0;0;0;0;0;0;0
10092;1954;70044;2013-02-18;Spain;2013-11-19;1073;0;250;153;14;14;1504;4;7;10;5;5;0;0;0;0;0;0;0
178;1956;62503;2013-02-18;Spain;2013-04-04;478;0;193;110;75;117;973;4;8;3;11;5;0;0;0;0;0;0;0
1012;1952;61823;2013-02-18;Australia;2013-11-03;523;7;134;37;14;169;884;4;8;2;10;7;0;0;0;0;0;0;0
1491;1965;71488;2013-02-18;Canada;2014-05-20;162;33;124;40;28;172;559;2;3;4;7;1;0;0;0;0;0;0;0
326;1973;51148;2013-02-18;India;2013-12-04;235;6;45;8;9;12;315;4;5;1;6;6;0;0;0;0;0;0;0
3828;1951;71107;2013-02-17;Spain;2013-04-17;533;10;217;198;174;195;1327;2;7;6;13;4;0;0;0;0;0;0;0
7129;1962;54693;2013-02-17;Spain;2013-07-16;686;17;142;23;26;35;929;8;6;4;13;6;0;0;0;0;0;0;0
5788;1972;46053;2013-02-17;Germany;2014-02-24;56;10;92;19;7;25;209;3;3;2;4;5;0;0;0;0;0;0;0
4837;1965;71322;2013-02-16;Spain;2013-11-26;753;43;226;69;10;204;1305;2;8;5;13;4;0;0;0;0;0;0;0
2807;1969;56796;2013-02-16;Spain;2013-09-22;656;38;161;62;47;37;1001;3;8;9;7;7;0;0;0;0;0;0;0
1052;1969;56796;2013-02-16;Australia;2013-07-05;656;38;161;62;47;37;1001;3;8;9;7;7;0;0;0;0;0;0;0
5302;1986;78394;2013-02-15;Spain;2013-06-27;298;27;697;216;24;166;1428;1;4;6;5;2;0;0;0;0;0;1;0
702;1975;47682;2013-02-15;Spain;2013-11-24;162;61;83;97;57;61;521;4;4;3;8;5;0;0;0;0;0;0;0
6230;1971;44421;2013-02-15;Spain;2014-03-05;110;5;59;7;1;7;189;5;5;0;4;8;0;0;0;0;0;0;0
9212;1962;72828;2013-02-14;Spain;2013-05-26;1205;0;235;19;14;205;1678;6;6;3;13;7;0;0;0;0;0;0;0
10177;1954;72071;2013-02-14;Spain;2013-12-18;531;69;300;150;138;150;1338;3;5;4;8;2;0;0;0;0;0;0;0
2429;1954;72071;2013-02-14;Canada;2013-02-19;531;69;300;150;138;150;1338;3;5;4;8;2;0;0;0;0;0;0;0
6281;1966;55686;2013-02-14;Spain;2013-11-14;673;0;199;37;47;26;982;2;6;3;5;4;1;0;0;0;0;0;0
5185;1955;74268;2013-02-14;Saudi Arabia;2013-05-09;199;66;315;97;174;41;892;1;4;3;5;2;0;0;0;0;0;0;0
3657;1986;39146;2013-02-14;Spain;2013-02-22;94;1;33;13;12;12;165;3;4;0;4;8;0;0;0;0;0;0;0
10602;1983;39922;2013-02-14;India;2014-04-11;29;12;59;19;1;36;156;2;3;0;4;8;0;0;0;0;0;0;0
3220;1983;39922;2013-02-14;Germany;2013-02-20;29;12;59;19;1;36;156;2;3;0;4;8;0;0;0;0;0;0;0
5424;1983;39922;2013-02-14;Saudi Arabia;2013-10-09;29;12;59;19;1;36;156;2;3;0;4;8;0;0;0;0;0;0;0
10936;1965;72190;2013-02-13;Australia;2013-10-28;597;166;597;172;166;249;1947;1;5;6;4;3;0;0;0;0;0;0;0
4690;1953;50725;2013-02-13;Canada;2014-02-09;443;10;75;0;10;48;586;4;8;1;8;8;0;0;0;0;0;0;0
607;1955;41769;2013-02-13;India;2014-05-19;302;29;131;32;0;27;521;6;8;1;7;8;0;0;0;0;0;0;0
405;1964;41638;2013-02-13;Spain;2013-11-24;315;0;31;4;0;91;441;4;5;5;3;8;1;0;0;0;0;0;0
2678;1990;34412;2013-02-13;Australia;2014-04-27;52;12;50;4;36;55;209;3;5;0;3;9;0;0;0;0;0;0;0
7786;1986;29999;2013-02-13;Spain;2014-05-29;68;7;59;10;5;11;160;4;3;1;4;8;0;0;0;0;0;0;0
1406;1975;53201;2013-02-12;Spain;2013-05-26;280;7;81;20;0;27;415;8;6;3;5;7;0;0;0;0;0;0;0
4065;1976;49544;2013-02-12;Spain;2013-09-25;308;0;73;0;0;23;404;2;5;1;8;7;0;0;0;0;0;0;0
3697;1954;39898;2013-02-12;Canada;2014-02-03;69;8;26;12;7;12;134;2;3;0;4;7;0;0;0;0;0;0;0
9955;1954;39898;2013-02-12;Spain;2014-04-04;69;8;26;12;7;12;134;2;3;0;4;7;0;0;0;0;0;0;0
4093;1975;53253;2013-02-11;Canada;2014-02-19;216;9;57;20;9;125;436;7;4;3;5;5;0;0;0;0;0;0;0
9576;1982;32313;2013-02-11;Spain;2013-11-07;86;4;56;2;4;7;159;3;4;0;4;9;0;0;0;0;0;0;0
4669;1981;24480;2013-02-11;Saudi Arabia;2014-03-11;4;19;9;28;25;17;102;3;3;0;4;7;0;0;0;0;0;0;0
9010;1972;83151;2013-02-10;Spain;2014-05-19;968;147;842;137;42;210;2346;1;5;7;10;2;1;0;1;1;0;1;0
3870;1978;63855;2013-02-09;Germany;2014-05-31;359;35;314;93;116;89;1006;1;7;3;13;4;0;0;0;0;0;0;0
5628;1982;61416;2013-02-08;USA;2014-06-08;848;154;323;201;61;78;1665;1;10;3;10;6;1;0;0;0;0;0;0
9750;1961;64325;2013-02-07;Spain;2014-03-14;731;60;353;78;12;73;1307;5;10;3;5;7;0;0;0;0;0;0;0
6320;1976;70893;2013-02-06;Spain;2013-12-13;768;44;561;77;44;14;1508;1;6;6;10;3;0;0;0;0;0;0;0
10868;1951;70792;2013-02-06;Spain;2014-01-14;344;45;654;104;11;114;1272;2;3;4;10;3;0;0;0;0;0;0;0
8624;1958;81320;2013-02-06;Saudi Arabia;2013-08-11;183;33;493;59;103;57;928;1;4;3;10;2;0;0;0;0;0;0;0
10821;1978;57113;2013-02-06;Spain;2014-04-20;182;4;33;0;2;42;263;6;4;1;5;7;0;0;0;0;0;0;0
6295;1977;54233;2013-02-04;Spain;2013-07-05;652;8;158;21;0;142;981;4;11;6;5;8;0;0;0;0;0;0;0
3732;1955;52750;2013-02-04;Canada;2013-07-17;393;0;239;90;69;69;860;6;5;7;9;4;0;0;0;0;0;0;0
2387;1952;43776;2013-02-03;Saudi Arabia;2013-03-26;177;2;71;3;2;20;275;6;5;2;4;8;0;0;0;0;0;1;0
11025;1961;36443;2013-02-03;Spain;2013-10-05;65;0;46;4;3;20;138;4;3;1;3;8;0;0;0;0;0;0;0
6072;1970;75345;2013-02-02;Spain;2013-03-09;918;57;842;99;38;133;2087;1;5;8;6;3;0;0;0;1;0;1;0
2683;1969;52413;2013-02-02;Canada;2014-06-21;295;106;271;75;98;65;910;4;6;4;12;6;0;0;0;0;0;0;0
7453;1954;36130;2013-02-02;Spain;2013-05-17;157;43;127;68;56;37;488;6;3;8;4;4;1;0;0;0;0;1;0
11166;1961;49678;2013-02-02;Spain;2013-02-05;229;5;56;3;2;20;315;2;6;2;4;7;0;0;0;0;0;0;0
2574;1977;61996;2013-01-31;Spain;2013-08-15;1050;12;144;0;0;24;1230;3;6;4;8;5;0;1;0;1;1;1;0
10983;1952;75278;2013-01-29;Saudi Arabia;2013-08-30;304;98;230;150;74;74;930;1;6;3;13;3;0;0;0;0;0;0;0
5320;1973;44051;2013-01-29;Saudi Arabia;2013-08-20;79;7;58;6;3;18;171;4;3;1;4;6;0;0;0;0;0;1;0
1951;1981;34445;2013-01-27;Spain;2013-03-14;228;122;122;208;129;30;839;6;11;2;8;9;0;0;0;0;0;0;0
9029;1972;70116;2013-01-26;Spain;2013-01-30;707;44;603;95;58;29;1536;1;2;8;12;1;0;0;0;0;0;0;0
1627;1957;77297;2013-01-26;Spain;2013-08-07;408;61;109;48;122;41;789;1;5;7;9;4;0;0;0;1;0;0;0
1177;1966;49618;2013-01-26;Spain;2013-02-04;80;3;26;4;2;14;129;4;3;1;3;7;0;0;0;0;0;0;0
9760;1963;52278;2013-01-25;Saudi Arabia;2014-02-24;953;0;71;0;0;174;1198;6;10;5;10;8;0;0;0;0;0;1;0
7101;1963;52278;2013-01-25;Spain;2013-12-05;953;0;71;0;0;174;1198;6;10;5;10;8;0;0;0;0;0;0;0
9500;1959;58113;2013-01-25;Spain;2014-03-08;221;104;169;102;78;84;758;3;9;2;8;7;0;0;0;0;0;0;1
238;1967;67309;2013-01-23;Spain;2013-12-22;515;47;181;149;95;95;1082;15;9;6;9;7;0;0;0;0;0;0;0
3523;1962;75072;2013-01-23;Spain;2013-03-13;583;34;309;0;22;125;1073;2;5;4;8;3;0;0;0;0;0;0;0
6257;1976;60482;2013-01-23;Saudi Arabia;2013-06-23;255;43;134;37;14;24;507;1;7;2;7;7;0;0;0;0;0;0;0
7019;1963;54414;2013-01-23;Saudi Arabia;2013-08-03;109;18;16;24;26;18;211;4;3;1;5;4;0;0;0;0;0;0;0
6642;1961;27215;2013-01-23;Saudi Arabia;2014-03-21;30;5;22;8;9;28;102;4;2;1;4;6;0;0;0;0;0;0;0
7488;1963;64191;2013-01-22;Spain;2013-03-06;420;15;186;151;38;15;825;3;5;3;13;3;0;0;0;0;0;0;0
4611;1970;105471;2013-01-21;Spain;2013-05-05;1009;181;104;202;21;207;1724;0;9;8;13;3;0;0;1;1;0;1;0
2877;1974;46014;2013-01-21;Saudi Arabia;2013-08-24;410;0;59;19;9;44;541;10;7;1;8;7;0;0;0;0;0;0;0
10513;1992;63207;2013-01-20;Spain;2014-06-14;438;169;565;91;169;70;1502;1;2;3;6;7;0;0;0;1;0;0;0
9710;1969;58086;2013-01-20;Spain;2013-09-06;708;7;62;0;0;15;792;2;11;3;7;8;0;0;0;0;0;0;0
591;1957;66033;2013-01-20;India;2014-05-09;293;35;179;46;59;65;677;2;8;3;7;7;0;0;0;0;0;0;0
199;1962;45183;2013-01-20;Canada;2013-10-27;219;3;60;12;9;12;315;1;4;1;7;7;0;1;0;0;0;0;0
1829;1961;54959;2013-01-19;Spain;2014-02-22;1148;0;60;0;0;24;1232;3;9;5;4;7;0;1;0;0;0;1;0
1497;1952;47958;2013-01-19;Saudi Arabia;2013-04-22;268;11;88;15;3;22;407;2;6;3;5;5;0;0;0;0;0;0;0
236;1951;34838;2013-01-19;Canada;2014-03-01;28;23;29;29;14;47;170;3;2;1;4;6;0;0;0;0;0;0;0
9739;1963;34377;2013-01-19;Spain;2013-03-09;62;0;22;3;1;26;114;2;2;2;2;7;0;0;0;0;0;0;0
9220;1971;91700;2013-01-17;Spain;2014-01-17;576;172;961;125;115;19;1968;1;8;6;5;3;0;0;0;0;0;1;0
6422;1954;86718;2013-01-17;India;2013-10-25;344;189;482;50;33;172;1270;1;5;6;5;2;0;0;0;0;0;0;0
3445;1956;60714;2013-01-17;Saudi Arabia;2013-04-07;216;162;224;101;92;162;957;2;7;4;10;5;0;0;0;0;0;1;0
1802;1971;64795;2013-01-17;Spain;2013-12-06;412;5;119;38;29;77;680;3;3;3;12;2;0;0;0;0;0;0;0
3270;1978;17117;2013-01-17;Saudi Arabia;2013-02-12;12;23;38;30;18;7;128;4;3;1;3;9;0;0;0;0;0;0;0
4406;1970;67419;2013-01-16;Canada;2013-08-17;846;84;352;91;56;42;1471;4;9;4;8;5;0;0;0;0;0;0;0
8969;1977;71855;2013-01-16;Saudi Arabia;2013-08-04;548;31;422;0;112;28;1141;4;5;5;11;3;0;0;0;0;0;0;0
6097;1959;50664;2013-01-16;Saudi Arabia;2014-03-06;313;8;104;6;4;126;561;9;8;1;6;9;0;0;0;0;0;0;0
5370;1973;32644;2013-01-16;Spain;2013-03-12;239;3;141;0;7;23;413;4;7;1;6;8;1;0;0;0;0;0;0
3412;1951;67381;2013-01-15;Spain;2014-04-12;815;8;53;11;0;70;957;4;2;2;9;7;0;1;0;0;0;0;0
6318;1988;68487;2013-01-13;Canada;2013-05-12;758;12;385;33;89;89;1366;1;9;7;13;4;0;0;0;0;0;0;0
5396;1988;68487;2013-01-13;Australia;2014-03-03;758;12;385;33;89;89;1366;1;9;7;13;4;0;0;0;0;0;0;0
9738;1986;42386;2013-01-13;Saudi Arabia;2013-05-15;65;4;16;0;4;11;100;1;3;0;3;8;0;0;0;0;0;0;0
10212;1986;42386;2013-01-13;India;2013-06-25;65;4;16;0;4;11;100;1;3;0;3;8;0;0;0;0;0;0;0
8920;1967;59235;2013-01-12;India;2013-05-10;448;40;469;80;0;91;1128;3;11;2;12;7;0;0;0;0;0;0;0
9426;1964;58308;2013-01-12;Spain;2013-04-11;691;0;69;10;0;130;900;4;2;6;3;8;0;0;0;0;0;0;0
7119;1982;68627;2013-01-12;Saudi Arabia;2013-09-12;395;15;263;60;54;38;825;1;2;3;6;1;0;0;0;0;0;0;0
3690;1986;80141;2013-01-11;Spain;2013-05-16;1184;102;673;52;40;40;2091;1;7;4;10;6;0;0;1;0;0;1;0
1772;1975;79174;2013-01-11;Canada;2014-02-20;1074;37;518;193;92;129;2043;1;5;6;7;2;0;0;1;1;0;1;0
9743;1955;76998;2013-01-11;Canada;2014-02-22;1449;89;161;69;35;107;1910;2;11;8;8;6;0;0;1;0;0;0;0
9595;1961;64260;2013-01-11;Spain;2013-04-13;539;169;816;20;0;30;1574;1;4;5;4;3;0;0;0;0;0;1;0
2607;1953;40464;2013-01-11;Spain;2014-02-27;424;17;118;7;23;41;630;6;8;2;8;8;0;0;0;0;0;0;0
175;1986;71952;2013-01-10;Spain;2013-06-14;656;80;455;52;107;93;1443;2;8;4;8;4;1;0;1;0;0;0;0
6988;1986;71952;2013-01-10;Australia;2013-02-08;656;80;455;52;107;93;1443;2;8;4;8;4;1;0;1;0;0;0;0
9723;1960;67716;2013-01-10;Canada;2013-10-26;530;142;217;62;9;56;1016;4;7;4;13;5;0;1;0;0;0;0;0
1162;1987;42000;2013-01-10;Spain;2014-02-07;124;83;267;85;59;35;653;2;5;2;11;5;0;0;0;0;0;1;0
10643;1987;42000;2013-01-10;Australia;2013-12-31;124;83;267;85;59;35;653;2;5;2;11;5;0;0;0;0;0;1;0
9265;1953;75027;2013-01-09;Saudi Arabia;2013-06-25;925;64;179;133;12;77;1390;2;9;4;6;5;0;0;0;0;0;0;0
7966;1959;80982;2013-01-08;Spain;2013-05-30;505;137;401;104;22;22;1191;3;11;5;11;5;0;0;0;0;0;0;1
8148;1956;50898;2013-01-08;Saudi Arabia;2013-03-19;285;28;242;55;114;135;859;13;6;2;12;5;0;0;0;0;0;0;0
944;1962;56181;2013-01-08;Spain;2014-04-04;121;103;69;8;44;48;393;1;4;2;7;4;0;0;0;0;0;0;0
4377;1971;52914;2013-01-07;Canada;2013-03-31;254;10;44;30;10;227;575;2;7;3;3;7;1;0;0;0;0;0;0
5376;1979;2447;2013-01-06;USA;2013-03-30;1;1;1725;1;1;1;1730;15;0;28;0;1;0;0;0;0;0;0;0
123;1951;67046;2013-01-06;Australia;2013-12-07;544;35;133;23;151;107;993;2;4;5;4;2;0;0;0;0;0;0;0
5341;1962;81975;2013-01-05;Saudi Arabia;2014-05-03;983;76;184;180;138;27;1588;1;6;3;4;7;0;0;1;0;0;0;0
8387;1957;43140;2013-01-05;Spain;2013-05-16;134;8;76;6;0;11;235;1;4;1;5;6;0;0;0;0;0;0;0
9076;1980;30732;2013-01-05;Saudi Arabia;2014-01-26;155;1;25;0;1;3;185;4;4;1;4;8;0;0;0;0;0;0;0
9256;1971;58350;2013-01-04;Spain;2013-08-18;493;26;206;116;80;80;1001;4;8;3;12;6;0;0;0;0;0;0;0
1509;1958;84460;2013-01-04;Spain;2014-03-16;152;27;103;106;54;81;523;0;9;9;4;5;0;1;1;1;1;1;0
6001;1979;56775;2013-01-02;Spain;2014-01-16;614;35;160;58;35;35;937;2;5;8;10;5;0;0;0;0;0;0;0
2736;1978;73807;2013-01-02;India;2013-11-12;366;124;156;71;78;54;849;2;5;5;11;2;0;0;0;0;0;0;0
6299;1968;42564;2013-01-02;Canada;2014-01-16;324;48;186;39;18;198;813;6;6;8;4;7;1;0;0;0;0;1;0
999;1991;86037;2013-01-02;Canada;2014-01-29;490;44;125;29;20;22;730;1;6;7;11;3;0;1;1;0;0;1;0
1618;1965;56046;2013-01-02;Germany;2013-04-06;577;0;64;0;0;51;692;2;10;1;8;8;1;0;0;0;0;1;0
7261;1971;34600;2013-01-01;Spain;2013-06-03;199;33;60;8;3;15;318;5;5;2;5;8;0;0;0;0;0;1;0
2452;1971;34600;2013-01-01;Spain;2014-02-18;199;33;60;8;3;15;318;5;5;2;5;8;0;0;0;0;0;1;0
2131;1959;62859;2012-12-30;Spain;2013-12-14;1063;89;102;16;12;25;1307;4;9;4;6;6;0;0;0;0;0;0;0
378;1971;52531;2012-12-30;Spain;2013-10-16;283;112;151;51;72;125;794;2;7;2;10;6;0;0;0;0;0;0;0
8151;1990;24279;2012-12-29;Spain;2013-11-02;16;36;21;20;62;108;263;1;4;1;3;8;0;0;0;0;0;0;0
7141;1986;21888;2012-12-29;Spain;2013-03-06;88;10;46;2;3;64;213;4;5;1;2;10;0;0;0;0;0;1;0
5837;1967;51479;2012-12-28;Spain;2013-02-20;247;8;160;6;8;65;494;7;6;3;6;7;0;0;0;0;0;0;0
10841;1975;56559;2012-12-25;Spain;2013-08-05;226;22;133;41;31;31;484;3;4;3;8;4;0;0;0;0;0;0;0
5935;1956;55284;2012-12-24;India;2013-12-26;547;7;140;0;7;63;764;3;7;5;8;5;0;0;0;0;0;0;0
